t;x;rho;u;e;p
0;0.4998;0.29566;1.27681;0.696967;0.182387
0;0.4999;0.295658;1.27681;0.696966;0.182387
0;0.5;0.295657;1.27681;0.696964;0.182387
0;0.5001;0.295655;1.27681;0.696963;0.182387
0;0.5002;0.295654;1.27681;0.696962;0.182387
0;0.5003;0.295652;1.27681;0.696961;0.182387
0;0.5004;0.29565;1.27681;0.696959;0.182387
0;0.5005;0.295649;1.27681;0.696958;0.182387
0;0.5006;0.295647;1.27681;0.696957;0.182387
0;0.5007;0.295645;1.27681;0.696956;0.182387
0;0.5008;0.295644;1.27681;0.696954;0.182387
0;0.5009;0.295642;1.27681;0.696953;0.182387
0;0.501;0.295641;1.27681;0.696952;0.182387
0;0.5011;0.295639;1.27681;0.69695;0.182387
0;0.5012;0.295637;1.27681;0.696949;0.182387
0;0.5013;0.295636;1.27681;0.696948;0.182387
0;0.5014;0.295634;1.27681;0.696946;0.182387
0;0.5015;0.295632;1.27681;0.696945;0.182387
0;0.5016;0.295631;1.27681;0.696944;0.182387
0;0.5017;0.295629;1.27681;0.696942;0.182387
0;0.5018;0.295627;1.27681;0.696941;0.182387
0;0.5019;0.295626;1.27681;0.69694;0.182387
0;0.502;0.295624;1.27681;0.696938;0.182387
0;0.5021;0.295622;1.27681;0.696937;0.182387
0;0.5022;0.29562;1.27681;0.696936;0.182387
0;0.5023;0.295619;1.27681;0.696934;0.182387
0;0.5024;0.295617;1.27681;0.696933;0.182387
0;0.5025;0.295615;1.27681;0.696931;0.182387
0;0.5026;0.295614;1.27681;0.69693;0.182387
0;0.5027;0.295612;1.27681;0.696929;0.182387
0;0.5028;0.29561;1.27681;0.696927;0.182387
0;0.5029;0.295608;1.27681;0.696926;0.182387
0;0.503;0.295606;1.27681;0.696924;0.182387
0;0.5031;0.295605;1.27681;0.696923;0.182387
0;0.5032;0.295603;1.27681;0.696922;0.182387
0;0.5033;0.295601;1.27681;0.69692;0.182387
0;0.5034;0.295599;1.27681;0.696919;0.182387
0;0.5035;0.295598;1.27681;0.696917;0.182387
0;0.5036;0.295596;1.27681;0.696916;0.182387
0;0.5037;0.295594;1.27681;0.696914;0.182387
0;0.5038;0.295592;1.27681;0.696913;0.182387
0;0.5039;0.29559;1.27681;0.696912;0.182387
0;0.504;0.295588;1.27681;0.69691;0.182387
0;0.5041;0.295587;1.27681;0.696909;0.182387
0;0.5042;0.295585;1.27681;0.696907;0.182387
0;0.5043;0.295583;1.27681;0.696906;0.182387
0;0.5044;0.295581;1.27681;0.696904;0.182387
0;0.5045;0.295579;1.27681;0.696903;0.182387
0;0.5046;0.295577;1.27681;0.696901;0.182387
0;0.5047;0.295575;1.27681;0.6969;0.182387
0;0.5048;0.295573;1.27681;0.696898;0.182387
0;0.5049;0.295572;1.27681;0.696897;0.182387
0;0.505;0.29557;1.27681;0.696895;0.182387
0;0.5051;0.295568;1.27681;0.696894;0.182387
0;0.5052;0.295566;1.27681;0.696892;0.182387
0;0.5053;0.295564;1.27681;0.696891;0.182387
0;0.5054;0.295562;1.27681;0.696889;0.182387
0;0.5055;0.29556;1.27681;0.696887;0.182387
0;0.5056;0.295558;1.27681;0.696886;0.182387
0;0.5057;0.295556;1.27681;0.696884;0.182387
0;0.5058;0.295554;1.27681;0.696883;0.182387
0;0.5059;0.295552;1.27681;0.696881;0.182387
0;0.506;0.29555;1.27681;0.69688;0.182387
0;0.5061;0.295548;1.27681;0.696878;0.182387
0;0.5062;0.295546;1.27681;0.696876;0.182387
0;0.5063;0.295544;1.27681;0.696875;0.182387
0;0.5064;0.295542;1.27681;0.696873;0.182387
0;0.5065;0.29554;1.27681;0.696871;0.182387
0;0.5066;0.295538;1.27681;0.69687;0.182387
0;0.5067;0.295536;1.27681;0.696868;0.182387
0;0.5068;0.295534;1.27681;0.696867;0.182387
0;0.5069;0.295532;1.27681;0.696865;0.182387
0;0.507;0.29553;1.27681;0.696863;0.182387
0;0.5071;0.295528;1.27681;0.696862;0.182387
0;0.5072;0.295526;1.27681;0.69686;0.182388
0;0.5073;0.295524;1.27681;0.696858;0.182388
0;0.5074;0.295521;1.27681;0.696857;0.182388
0;0.5075;0.295519;1.27681;0.696855;0.182388
0;0.5076;0.295517;1.27681;0.696853;0.182388
0;0.5077;0.295515;1.27681;0.696851;0.182388
0;0.5078;0.295513;1.27681;0.69685;0.182388
0;0.5079;0.295511;1.27681;0.696848;0.182388
0;0.508;0.295509;1.27681;0.696846;0.182388
0;0.5081;0.295506;1.27681;0.696845;0.182388
0;0.5082;0.295504;1.27681;0.696843;0.182388
0;0.5083;0.295502;1.27681;0.696841;0.182388
0;0.5084;0.2955;1.27681;0.696839;0.182388
0;0.5085;0.295498;1.27681;0.696838;0.182388
0;0.5086;0.295495;1.27681;0.696836;0.182388
0;0.5087;0.295493;1.27681;0.696834;0.182388
0;0.5088;0.295491;1.27681;0.696832;0.182388
0;0.5089;0.295489;1.27681;0.69683;0.182388
0;0.509;0.295486;1.27681;0.696829;0.182388
0;0.5091;0.295484;1.27682;0.696827;0.182388
0;0.5092;0.295482;1.27682;0.696825;0.182388
0;0.5093;0.29548;1.27682;0.696823;0.182388
0;0.5094;0.295477;1.27682;0.696821;0.182388
0;0.5095;0.295475;1.27682;0.696819;0.182388
0;0.5096;0.295473;1.27682;0.696818;0.182388
0;0.5097;0.29547;1.27682;0.696816;0.182388
0;0.5098;0.295468;1.27682;0.696814;0.182388
0;0.5099;0.295466;1.27682;0.696812;0.182388
0;0.51;0.295463;1.27682;0.69681;0.182388
0;0.5101;0.295461;1.27682;0.696808;0.182388
0;0.5102;0.295459;1.27682;0.696806;0.182388
0;0.5103;0.295456;1.27682;0.696804;0.182388
0;0.5104;0.295454;1.27682;0.696802;0.182388
0;0.5105;0.295451;1.27682;0.6968;0.182388
0;0.5106;0.295449;1.27682;0.696799;0.182388
0;0.5107;0.295446;1.27682;0.696797;0.182388
0;0.5108;0.295444;1.27682;0.696795;0.182388
0;0.5109;0.295442;1.27682;0.696793;0.182388
0;0.511;0.295439;1.27682;0.696791;0.182388
0;0.5111;0.295437;1.27682;0.696789;0.182388
0;0.5112;0.295434;1.27682;0.696787;0.182388
0;0.5113;0.295432;1.27682;0.696785;0.182388
0;0.5114;0.295429;1.27682;0.696783;0.182388
0;0.5115;0.295427;1.27682;0.696781;0.182388
0;0.5116;0.295424;1.27682;0.696779;0.182388
0;0.5117;0.295421;1.27682;0.696777;0.182388
0;0.5118;0.295419;1.27682;0.696775;0.182388
0;0.5119;0.295416;1.27682;0.696772;0.182388
0;0.512;0.295414;1.27682;0.69677;0.182388
0;0.5121;0.295411;1.27682;0.696768;0.182388
0;0.5122;0.295409;1.27682;0.696766;0.182388
0;0.5123;0.295406;1.27682;0.696764;0.182388
0;0.5124;0.295403;1.27682;0.696762;0.182388
0;0.5125;0.295401;1.27682;0.69676;0.182388
0;0.5126;0.295398;1.27682;0.696758;0.182388
0;0.5127;0.295395;1.27682;0.696756;0.182388
0;0.5128;0.295393;1.27682;0.696753;0.182388
0;0.5129;0.29539;1.27682;0.696751;0.182388
0;0.513;0.295387;1.27682;0.696749;0.182388
0;0.5131;0.295384;1.27682;0.696747;0.182388
0;0.5132;0.295382;1.27682;0.696745;0.182388
0;0.5133;0.295379;1.27682;0.696742;0.182388
0;0.5134;0.295376;1.27682;0.69674;0.182388
0;0.5135;0.295373;1.27682;0.696738;0.182388
0;0.5136;0.295371;1.27682;0.696736;0.182388
0;0.5137;0.295368;1.27682;0.696733;0.182388
0;0.5138;0.295365;1.27682;0.696731;0.182388
0;0.5139;0.295362;1.27682;0.696729;0.182388
0;0.514;0.295359;1.27682;0.696727;0.182388
0;0.5141;0.295356;1.27682;0.696724;0.182388
0;0.5142;0.295354;1.27682;0.696722;0.182388
0;0.5143;0.295351;1.27682;0.69672;0.182388
0;0.5144;0.295348;1.27682;0.696717;0.182388
0;0.5145;0.295345;1.27682;0.696715;0.182388
0;0.5146;0.295342;1.27682;0.696713;0.182388
0;0.5147;0.295339;1.27682;0.69671;0.182388
0;0.5148;0.295336;1.27682;0.696708;0.182388
0;0.5149;0.295333;1.27682;0.696706;0.182388
0;0.515;0.29533;1.27682;0.696703;0.182388
0;0.5151;0.295327;1.27682;0.696701;0.182388
0;0.5152;0.295324;1.27682;0.696698;0.182388
0;0.5153;0.295321;1.27682;0.696696;0.182388
0;0.5154;0.295318;1.27682;0.696693;0.182388
0;0.5155;0.295315;1.27682;0.696691;0.182388
0;0.5156;0.295312;1.27682;0.696688;0.182388
0;0.5157;0.295308;1.27682;0.696686;0.182388
0;0.5158;0.295305;1.27682;0.696683;0.182388
0;0.5159;0.295302;1.27682;0.696681;0.182388
0;0.516;0.295299;1.27682;0.696678;0.182388
0;0.5161;0.295296;1.27682;0.696676;0.182388
0;0.5162;0.295293;1.27682;0.696673;0.182389
0;0.5163;0.295289;1.27682;0.696671;0.182389
0;0.5164;0.295286;1.27682;0.696668;0.182389
0;0.5165;0.295283;1.27682;0.696665;0.182389
0;0.5166;0.29528;1.27682;0.696663;0.182389
0;0.5167;0.295276;1.27682;0.69666;0.182389
0;0.5168;0.295273;1.27682;0.696657;0.182389
0;0.5169;0.29527;1.27682;0.696655;0.182389
0;0.517;0.295266;1.27682;0.696652;0.182389
0;0.5171;0.295263;1.27682;0.696649;0.182389
0;0.5172;0.29526;1.27682;0.696647;0.182389
0;0.5173;0.295256;1.27682;0.696644;0.182389
0;0.5174;0.295253;1.27682;0.696641;0.182389
0;0.5175;0.29525;1.27682;0.696638;0.182389
0;0.5176;0.295246;1.27682;0.696636;0.182389
0;0.5177;0.295243;1.27682;0.696633;0.182389
0;0.5178;0.295239;1.27682;0.69663;0.182389
0;0.5179;0.295236;1.27682;0.696627;0.182389
0;0.518;0.295232;1.27682;0.696624;0.182389
0;0.5181;0.295229;1.27682;0.696622;0.182389
0;0.5182;0.295225;1.27682;0.696619;0.182389
0;0.5183;0.295221;1.27682;0.696616;0.182389
0;0.5184;0.295218;1.27682;0.696613;0.182389
0;0.5185;0.295214;1.27682;0.69661;0.182389
0;0.5186;0.29521;1.27682;0.696607;0.182389
0;0.5187;0.295207;1.27682;0.696604;0.182389
0;0.5188;0.295203;1.27682;0.696601;0.182389
0;0.5189;0.295199;1.27682;0.696598;0.182389
0;0.519;0.295196;1.27682;0.696595;0.182389
0;0.5191;0.295192;1.27682;0.696592;0.182389
0;0.5192;0.295188;1.27682;0.696589;0.182389
0;0.5193;0.295184;1.27682;0.696586;0.182389
0;0.5194;0.29518;1.27682;0.696583;0.182389
0;0.5195;0.295177;1.27682;0.69658;0.182389
0;0.5196;0.295173;1.27682;0.696577;0.182389
0;0.5197;0.295169;1.27682;0.696573;0.182389
0;0.5198;0.295165;1.27682;0.69657;0.182389
0;0.5199;0.295161;1.27682;0.696567;0.182389
0;0.52;0.295157;1.27682;0.696564;0.182389
0;0.5201;0.295153;1.27682;0.696561;0.182389
0;0.5202;0.295149;1.27682;0.696557;0.182389
0;0.5203;0.295145;1.27682;0.696554;0.182389
0;0.5204;0.295141;1.27682;0.696551;0.182389
0;0.5205;0.295137;1.27682;0.696548;0.182389
0;0.5206;0.295133;1.27682;0.696544;0.182389
0;0.5207;0.295129;1.27682;0.696541;0.182389
0;0.5208;0.295124;1.27682;0.696538;0.182389
0;0.5209;0.29512;1.27682;0.696534;0.182389
0;0.521;0.295116;1.27682;0.696531;0.182389
0;0.5211;0.295112;1.27682;0.696527;0.182389
0;0.5212;0.295107;1.27682;0.696524;0.182389
0;0.5213;0.295103;1.27682;0.69652;0.182389
0;0.5214;0.295099;1.27682;0.696517;0.182389
0;0.5215;0.295094;1.27682;0.696513;0.182389
0;0.5216;0.29509;1.27682;0.69651;0.182389
0;0.5217;0.295086;1.27682;0.696506;0.182389
0;0.5218;0.295081;1.27682;0.696503;0.182389
0;0.5219;0.295077;1.27682;0.696499;0.182389
0;0.522;0.295072;1.27682;0.696495;0.182389
0;0.5221;0.295068;1.27682;0.696492;0.182389
0;0.5222;0.295063;1.27682;0.696488;0.182389
0;0.5223;0.295058;1.27682;0.696484;0.182389
0;0.5224;0.295054;1.27682;0.696481;0.182389
0;0.5225;0.295049;1.27682;0.696477;0.182389
0;0.5226;0.295044;1.27682;0.696473;0.182389
0;0.5227;0.29504;1.27682;0.696469;0.182389
0;0.5228;0.295035;1.27682;0.696465;0.182389
0;0.5229;0.29503;1.27682;0.696462;0.182389
0;0.523;0.295025;1.27682;0.696458;0.182389
0;0.5231;0.295021;1.27682;0.696454;0.182389
0;0.5232;0.295016;1.27682;0.69645;0.182389
0;0.5233;0.295011;1.27682;0.696446;0.182389
0;0.5234;0.295006;1.27682;0.696442;0.182389
0;0.5235;0.295001;1.27682;0.696438;0.182389
0;0.5236;0.294996;1.27682;0.696434;0.182389
0;0.5237;0.294991;1.27682;0.69643;0.182389
0;0.5238;0.294986;1.27682;0.696425;0.182389
0;0.5239;0.29498;1.27682;0.696421;0.182389
0;0.524;0.294975;1.27682;0.696417;0.182389
0;0.5241;0.29497;1.27682;0.696413;0.182389
0;0.5242;0.294965;1.27682;0.696409;0.182389
0;0.5243;0.294959;1.27682;0.696404;0.182389
0;0.5244;0.294954;1.27682;0.6964;0.182389
0;0.5245;0.294949;1.27682;0.696396;0.182389
0;0.5246;0.294943;1.27682;0.696391;0.182389
0;0.5247;0.294938;1.27682;0.696387;0.182389
0;0.5248;0.294932;1.27682;0.696382;0.182389
0;0.5249;0.294927;1.27682;0.696378;0.182389
0;0.525;0.294921;1.27682;0.696373;0.182389
0;0.5251;0.294915;1.27682;0.696369;0.182389
0;0.5252;0.29491;1.27682;0.696364;0.18239
0;0.5253;0.294904;1.27682;0.69636;0.18239
0;0.5254;0.294898;1.27682;0.696355;0.18239
0;0.5255;0.294892;1.27682;0.69635;0.18239
0;0.5256;0.294887;1.27682;0.696345;0.18239
0;0.5257;0.294881;1.27682;0.696341;0.18239
0;0.5258;0.294875;1.27682;0.696336;0.18239
0;0.5259;0.294869;1.27682;0.696331;0.18239
0;0.526;0.294863;1.27682;0.696326;0.18239
0;0.5261;0.294856;1.27682;0.696321;0.18239
0;0.5262;0.29485;1.27682;0.696316;0.18239
0;0.5263;0.294844;1.27682;0.696311;0.18239
0;0.5264;0.294838;1.27682;0.696306;0.18239
0;0.5265;0.294831;1.27682;0.696301;0.18239
0;0.5266;0.294825;1.27682;0.696296;0.18239
0;0.5267;0.294818;1.27682;0.69629;0.18239
0;0.5268;0.294812;1.27682;0.696285;0.18239
0;0.5269;0.294805;1.27682;0.69628;0.18239
0;0.527;0.294799;1.27682;0.696274;0.18239
0;0.5271;0.294792;1.27682;0.696269;0.18239
0;0.5272;0.294785;1.27682;0.696263;0.18239
0;0.5273;0.294778;1.27682;0.696258;0.18239
0;0.5274;0.294771;1.27682;0.696252;0.18239
0;0.5275;0.294765;1.27682;0.696247;0.18239
0;0.5276;0.294757;1.27682;0.696241;0.18239
0;0.5277;0.29475;1.27682;0.696235;0.18239
0;0.5278;0.294743;1.27682;0.696229;0.18239
0;0.5279;0.294736;1.27682;0.696224;0.18239
0;0.528;0.294729;1.27682;0.696218;0.18239
0;0.5281;0.294721;1.27682;0.696212;0.18239
0;0.5282;0.294714;1.27682;0.696206;0.18239
0;0.5283;0.294706;1.27682;0.696199;0.18239
0;0.5284;0.294699;1.27682;0.696193;0.18239
0;0.5285;0.294691;1.27682;0.696187;0.18239
0;0.5286;0.294683;1.27682;0.696181;0.18239
0;0.5287;0.294675;1.27682;0.696174;0.18239
0;0.5288;0.294667;1.27682;0.696168;0.18239
0;0.5289;0.294659;1.27682;0.696161;0.18239
0;0.529;0.294651;1.27682;0.696155;0.18239
0;0.5291;0.294643;1.27682;0.696148;0.18239
0;0.5292;0.294634;1.27682;0.696141;0.18239
0;0.5293;0.294626;1.27682;0.696134;0.18239
0;0.5294;0.294617;1.27682;0.696127;0.18239
0;0.5295;0.294609;1.27682;0.69612;0.18239
0;0.5296;0.2946;1.27682;0.696113;0.18239
0;0.5297;0.294591;1.27682;0.696106;0.18239
0;0.5298;0.294582;1.27682;0.696099;0.18239
0;0.5299;0.294573;1.27682;0.696092;0.18239
0;0.53;0.294564;1.27682;0.696084;0.18239
0;0.5301;0.294554;1.27682;0.696076;0.18239
0;0.5302;0.294545;1.27682;0.696069;0.18239
0;0.5303;0.294535;1.27682;0.696061;0.18239
0;0.5304;0.294526;1.27682;0.696053;0.18239
0;0.5305;0.294516;1.27682;0.696045;0.18239
0;0.5306;0.294506;1.27682;0.696037;0.18239
0;0.5307;0.294496;1.27682;0.696029;0.18239
0;0.5308;0.294486;1.27682;0.696021;0.18239
0;0.5309;0.294475;1.27682;0.696012;0.18239
0;0.531;0.294465;1.27682;0.696004;0.18239
0;0.5311;0.294454;1.27682;0.695995;0.18239
0;0.5312;0.294443;1.27682;0.695986;0.18239
0;0.5313;0.294432;1.27682;0.695977;0.18239
0;0.5314;0.294421;1.27682;0.695968;0.18239
0;0.5315;0.294409;1.27682;0.695959;0.18239
0;0.5316;0.294398;1.27682;0.695949;0.18239
0;0.5317;0.294386;1.27682;0.69594;0.18239
0;0.5318;0.294374;1.27682;0.69593;0.18239
0;0.5319;0.294362;1.27682;0.69592;0.18239
0;0.532;0.29435;1.27682;0.69591;0.18239
0;0.5321;0.294337;1.27682;0.6959;0.18239
0;0.5322;0.294325;1.27682;0.69589;0.18239
0;0.5323;0.294312;1.27682;0.695879;0.18239
0;0.5324;0.294299;1.27682;0.695869;0.18239
0;0.5325;0.294285;1.27682;0.695858;0.18239
0;0.5326;0.294272;1.27682;0.695847;0.18239
0;0.5327;0.294258;1.27682;0.695836;0.18239
0;0.5328;0.294244;1.27682;0.695824;0.18239
0;0.5329;0.294229;1.27682;0.695813;0.18239
0;0.533;0.294215;1.27682;0.695801;0.18239
0;0.5331;0.2942;1.27682;0.695789;0.18239
0;0.5332;0.294185;1.27682;0.695776;0.18239
0;0.5333;0.294169;1.27682;0.695764;0.18239
0;0.5334;0.294154;1.27682;0.695751;0.18239
0;0.5335;0.294137;1.27682;0.695738;0.18239
0;0.5336;0.294121;1.27682;0.695725;0.18239
0;0.5337;0.294104;1.27682;0.695711;0.182391
0;0.5338;0.294087;1.27682;0.695697;0.182391
0;0.5339;0.29407;1.27682;0.695683;0.182391
0;0.534;0.294052;1.27682;0.695669;0.182391
0;0.5341;0.294034;1.27682;0.695654;0.182391
0;0.5342;0.294016;1.27682;0.695639;0.182391
0;0.5343;0.293997;1.27682;0.695624;0.182391
0;0.5344;0.293978;1.27682;0.695608;0.182391
0;0.5345;0.293958;1.27682;0.695592;0.182391
0;0.5346;0.293938;1.27682;0.695576;0.182391
0;0.5347;0.293918;1.27682;0.695559;0.182391
0;0.5348;0.293897;1.27682;0.695542;0.182391
0;0.5349;0.293876;1.27682;0.695525;0.182391
0;0.535;0.293854;1.27682;0.695507;0.182391
0;0.5351;0.293832;1.27682;0.695489;0.182391
0;0.5352;0.293809;1.27682;0.695471;0.182391
0;0.5353;0.293785;1.27682;0.695452;0.182391
0;0.5354;0.293762;1.27682;0.695432;0.182391
0;0.5355;0.293737;1.27682;0.695412;0.182391
0;0.5356;0.293712;1.27682;0.695392;0.182391
0;0.5357;0.293687;1.27682;0.695371;0.182391
0;0.5358;0.293661;1.27682;0.69535;0.182391
0;0.5359;0.293634;1.27682;0.695329;0.182391
0;0.536;0.293607;1.27682;0.695306;0.182391
0;0.5361;0.293579;1.27682;0.695284;0.182391
0;0.5362;0.29355;1.27682;0.69526;0.182391
0;0.5363;0.293521;1.27682;0.695236;0.182391
0;0.5364;0.293491;1.27682;0.695212;0.182391
0;0.5365;0.29346;1.27682;0.695187;0.182391
0;0.5366;0.293429;1.27682;0.695161;0.182391
0;0.5367;0.293397;1.27682;0.695135;0.182391
0;0.5368;0.293364;1.27682;0.695108;0.182391
0;0.5369;0.29333;1.27682;0.695081;0.182391
0;0.537;0.293295;1.27682;0.695053;0.182391
0;0.5371;0.29326;1.27682;0.695024;0.182391
0;0.5372;0.293223;1.27682;0.694994;0.182391
0;0.5373;0.293186;1.27682;0.694964;0.182391
0;0.5374;0.293148;1.27682;0.694933;0.182391
0;0.5375;0.293109;1.27682;0.694901;0.182391
0;0.5376;0.293069;1.27682;0.694868;0.182391
0;0.5377;0.293028;1.27682;0.694835;0.182391
0;0.5378;0.292986;1.27682;0.694801;0.182391
0;0.5379;0.292943;1.27682;0.694766;0.182391
0;0.538;0.292898;1.27682;0.69473;0.182391
0;0.5381;0.292853;1.27682;0.694693;0.182391
0;0.5382;0.292806;1.27682;0.694655;0.182391
0;0.5383;0.292759;1.27682;0.694616;0.182391
0;0.5384;0.29271;1.27682;0.694576;0.182391
0;0.5385;0.29266;1.27682;0.694535;0.182391
0;0.5386;0.292609;1.27682;0.694494;0.182391
0;0.5387;0.292556;1.27682;0.694451;0.182391
0;0.5388;0.292502;1.27682;0.694407;0.182391
0;0.5389;0.292447;1.27682;0.694362;0.182391
0;0.539;0.29239;1.27682;0.694316;0.182391
0;0.5391;0.292332;1.27682;0.694268;0.182391
0;0.5392;0.292272;1.27682;0.69422;0.182391
0;0.5393;0.292211;1.27682;0.69417;0.182391
0;0.5394;0.292149;1.27682;0.694119;0.182391
0;0.5395;0.292084;1.27682;0.694067;0.182391
0;0.5396;0.292019;1.27682;0.694013;0.182391
0;0.5397;0.291951;1.27682;0.693958;0.182391
0;0.5398;0.291882;1.27682;0.693902;0.182391
0;0.5399;0.291811;1.27682;0.693844;0.182391
0;0.54;0.291739;1.27682;0.693785;0.182391
0;0.5401;0.291664;1.27682;0.693724;0.182391
0;0.5402;0.291588;1.27682;0.693662;0.182391
0;0.5403;0.29151;1.27682;0.693599;0.182391
0;0.5404;0.29143;1.27682;0.693533;0.182391
0;0.5405;0.291347;1.27682;0.693466;0.182391
0;0.5406;0.291263;1.27682;0.693398;0.182391
0;0.5407;0.291177;1.27682;0.693328;0.182391
0;0.5408;0.291089;1.27682;0.693256;0.182391
0;0.5409;0.290999;1.27682;0.693182;0.182391
0;0.541;0.290906;1.27682;0.693107;0.182391
0;0.5411;0.290811;1.27682;0.693029;0.182391
0;0.5412;0.290714;1.27682;0.69295;0.182391
0;0.5413;0.290614;1.27682;0.692869;0.182391
0;0.5414;0.290512;1.27682;0.692786;0.182391
0;0.5415;0.290408;1.27682;0.692701;0.182391
0;0.5416;0.290301;1.27682;0.692614;0.182391
0;0.5417;0.290192;1.27682;0.692525;0.182391
0;0.5418;0.29008;1.27682;0.692434;0.182391
0;0.5419;0.289966;1.27682;0.692341;0.182391
0;0.542;0.289848;1.27682;0.692245;0.182391
0;0.5421;0.289728;1.27682;0.692147;0.182392
0;0.5422;0.289606;1.27682;0.692047;0.182392
0;0.5423;0.28948;1.27682;0.691945;0.182392
0;0.5424;0.289352;1.27682;0.69184;0.182392
0;0.5425;0.28922;1.27682;0.691733;0.182392
0;0.5426;0.289086;1.27682;0.691624;0.182392
0;0.5427;0.288949;1.27682;0.691512;0.182392
0;0.5428;0.288808;1.27682;0.691398;0.182392
0;0.5429;0.288665;1.27682;0.691281;0.182392
0;0.543;0.288518;1.27682;0.691161;0.182392
0;0.5431;0.288368;1.27682;0.691039;0.182392
0;0.5432;0.288214;1.27682;0.690914;0.182392
0;0.5433;0.288058;1.27682;0.690786;0.182392
0;0.5434;0.287898;1.27682;0.690656;0.182392
0;0.5435;0.287734;1.27682;0.690522;0.182392
0;0.5436;0.287567;1.27682;0.690386;0.182392
0;0.5437;0.287397;1.27682;0.690247;0.182392
0;0.5438;0.287222;1.27682;0.690105;0.182392
0;0.5439;0.287045;1.27682;0.68996;0.182392
0;0.544;0.286863;1.27682;0.689813;0.182392
0;0.5441;0.286678;1.27682;0.689662;0.182392
0;0.5442;0.286489;1.27682;0.689507;0.182392
0;0.5443;0.286296;1.27682;0.68935;0.182392
0;0.5444;0.286099;1.27682;0.68919;0.182392
0;0.5445;0.285898;1.27682;0.689026;0.182392
0;0.5446;0.285693;1.27682;0.688859;0.182392
0;0.5447;0.285485;1.27682;0.688689;0.182392
0;0.5448;0.285272;1.27682;0.688516;0.182392
0;0.5449;0.285055;1.27682;0.688339;0.182392
0;0.545;0.284833;1.27682;0.688158;0.182392
0;0.5451;0.284608;1.27682;0.687975;0.182392
0;0.5452;0.284378;1.27682;0.687787;0.182392
0;0.5453;0.284144;1.27682;0.687597;0.182392
0;0.5454;0.283906;1.27682;0.687402;0.182392
0;0.5455;0.283663;1.27682;0.687204;0.182392
0;0.5456;0.283415;1.27682;0.687003;0.182392
0;0.5457;0.283164;1.27682;0.686798;0.182392
0;0.5458;0.282907;1.27682;0.686589;0.182392
0;0.5459;0.282646;1.27682;0.686376;0.182392
0;0.546;0.282381;1.27682;0.68616;0.182392
0;0.5461;0.282111;1.27682;0.68594;0.182392
0;0.5462;0.281836;1.27682;0.685716;0.182392
0;0.5463;0.281557;1.27682;0.685488;0.182392
0;0.5464;0.281273;1.27682;0.685256;0.182392
0;0.5465;0.280984;1.27682;0.685021;0.182392
0;0.5466;0.28069;1.27682;0.684782;0.182392
0;0.5467;0.280391;1.27682;0.684538;0.182392
0;0.5468;0.280088;1.27682;0.684291;0.182392
0;0.5469;0.27978;1.27682;0.68404;0.182392
0;0.547;0.279466;1.27682;0.683784;0.182392
0;0.5471;0.279148;1.27682;0.683525;0.182392
0;0.5472;0.278825;1.27682;0.683262;0.182392
0;0.5473;0.278497;1.27682;0.682995;0.182392
0;0.5474;0.278165;1.27682;0.682723;0.182392
0;0.5475;0.277827;1.27682;0.682448;0.182392
0;0.5476;0.277484;1.27682;0.682169;0.182392
0;0.5477;0.277136;1.27682;0.681885;0.182392
0;0.5478;0.276783;1.27682;0.681597;0.182392
0;0.5479;0.276425;1.27682;0.681306;0.182392
0;0.548;0.276062;1.27682;0.68101;0.182392
0;0.5481;0.275694;1.27682;0.68071;0.182392
0;0.5482;0.275321;1.27682;0.680406;0.182392
0;0.5483;0.274944;1.27682;0.680098;0.182392
0;0.5484;0.274561;1.27682;0.679786;0.182392
0;0.5485;0.274173;1.27682;0.67947;0.182392
0;0.5486;0.27378;1.27682;0.67915;0.182392
0;0.5487;0.273382;1.27682;0.678825;0.182392
